Fold, No hyperboxes, Training time, Testing error, Optimization time, Optimal param
1, 108.0, 0.06607760779570526, 30.189, 1.062815060758112, teta = 0.05
2, 110.0, 0.05750257333511399, 16.667, 0.9904513893097828, teta = 0.05
3, 111.0, 0.05890863462263951, 32.075, 1.0399132314732924, teta = 0.05
4, 114.0, 0.06079663553828141, 37.037, 1.0257129821638955, teta = 0.05
