Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 187.0, 0.01732849325344432, 19.403, 10.0
2.0, 191.0, 0.01846740290056914, 25.0, 3.0
3.0, 187.0, 0.017790554076782428, 28.358, 7.0
4.0, 186.0, 0.01925964570546057, 20.588, 8.0
