Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 40.0, 0.12868806239566766, 10.225, 72.0
2.0, 43.0, 0.13446164094784763, 8.478, 102.0
3.0, 37.0, 0.127309637478902, 7.958, 77.0
4.0, 41.0, 0.1328684280597372, 9.879, 91.0
