Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 64.0, 0.06804512390226591, 27.807, 84.0
2.0, 63.0, 0.06785700260661542, 20.856, 83.0
3.0, 62.0, 0.06121554483252112, 20.856, 98.0
4.0, 61.0, 0.05794960385537706, 27.273, 97.0
