Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 22.0, 0.013639764190884307, 37.736, 23.0
2.0, 19.0, 0.011701339011779055, 40.741, 25.0
3.0, 22.0, 0.012914915350847878, 37.736, 21.0
4.0, 20.0, 0.023207283971714787, 31.481, 24.0
