Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 40.0, 0.37368163572682533, 7.106, 72.0
2.0, 43.0, 0.37495193936047144, 8.131, 102.0
3.0, 37.0, 0.35109835203911643, 7.439, 77.0
4.0, 41.0, 0.3332893737242557, 10.745, 91.0
