Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 29.0, 1.0236625569232274, 27.997, 3.0
2.0, 31.0, 1.2212786527379649, 27.924, 0.0
3.0, 30.0, 1.2184970756352413, 35.427, 2.0
4.0, 31.0, 0.6904308802186279, 10.892, 2.0
