Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 35.0, 1.181539481971413, 22.56, 1.0
2.0, 35.0, 1.4641107704810565, 24.64, 0.0
3.0, 37.0, 1.3886862490617204, 24.64, 0.0
4.0, 36.0, 1.5649563951301388, 20.72, 0.0
