Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 86.0, 0.08390210127981845, 17.91, 6.0
2.0, 91.0, 0.08587640526820906, 27.941, 3.0
3.0, 85.0, 0.08621676907932851, 26.866, 8.0
4.0, 85.0, 0.09359471204516012, 22.059, 5.0
