Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 44.0, 0.008861580048687756, 31.034, 1.0
2.0, 49.0, 0.008357822225661948, 34.483, 0.0
3.0, 42.0, 0.008395640426897444, 20.69, 0.0
4.0, 48.0, 0.00941576213517692, 34.483, 0.0
