Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 952.0, 2.8948906157020247, 20.0, 0.0
2.0, 956.0, 2.9455345190508524, 19.68, 1.0
3.0, 967.0, 2.8641002977383323, 19.92, 0.0
4.0, 961.0, 2.901319709737436, 18.8, 0.0
