Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 100.0, 0.08886889157292899, 47.849, 235.0
2.0, 106.0, 0.0960291374794906, 45.135, 239.0
3.0, 98.0, 0.08946767973247916, 48.787, 205.0
4.0, 101.0, 0.09436368210299406, 45.822, 216.0
