Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 75.0, 0.07252270182652865, 22.995, 78.0
2.0, 76.0, 0.07335664163110778, 27.273, 84.0
3.0, 73.0, 0.06314960637246259, 29.947, 95.0
4.0, 81.0, 0.07326064156950451, 26.203, 75.0
