Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 164.0, 0.01964025195047725, 19.403, 10.0
2.0, 168.0, 0.01901334256399423, 23.529, 3.0
3.0, 168.0, 0.020002918783575296, 28.358, 7.0
4.0, 163.0, 0.018647766613867134, 20.588, 8.0
