Fold, No hyperboxes, Training time, Testing error
1.0, 31.0, 0.1339253982732771, 94.892
2.0, 33.0, 0.11544441959995311, 94.595
3.0, 30.0, 0.11538914685661439, 91.375
4.0, 28.0, 0.12245242300559767, 93.531
