Fold, No hyperboxes, Training time, Testing error
1.0, 86.0, 0.08390210127981845, 25.373
2.0, 91.0, 0.08587640526820906, 30.882
3.0, 85.0, 0.08621676907932851, 34.328
4.0, 85.0, 0.09359471204516012, 26.471
