Fold, No hyperboxes, Training time, Testing error
1.0, 8.0, 0.050143539454438724, 36.898
2.0, 8.0, 0.051978207018692046, 35.829
3.0, 7.0, 0.04441262759792153, 55.615
4.0, 8.0, 0.05453675371245481, 49.198
