Fold, No hyperboxes, Training time, Testing error
1.0, 12.0, 0.05668899718148168, 48.684
2.0, 12.0, 0.03421528931357898, 36.364
3.0, 12.0, 0.03100171200640034, 38.158
4.0, 12.0, 0.02635152792208828, 32.468
