Fold, No hyperboxes, Training time, Testing error
1.0, 60.0, 0.0070826700975885615, 31.034
2.0, 65.0, 0.0069968518655514345, 17.241
3.0, 65.0, 0.007008973101619631, 24.138
4.0, 63.0, 0.007200973181170411, 37.931
