Fold, No hyperboxes, Training time, Testing error
1.0, 321.0, 0.29234050537343137, 3.293
2.0, 320.0, 0.3051119055162417, 5.19
3.0, 321.0, 0.3185737302264897, 3.46
4.0, 327.0, 0.3028389347018674, 4.159
