Fold, No hyperboxes, Training time, Testing error
1.0, 63.0, 0.022125586488982663, 40.789
2.0, 63.0, 0.02308122330578044, 32.468
3.0, 66.0, 0.020818434335524216, 35.526
4.0, 65.0, 0.02122085877635982, 36.364
