Fold, No hyperboxes, Training time, Testing error
1.0, 2340.0, 2.4019565585185774, 24.08
2.0, 2325.0, 2.5088307921687374, 20.24
3.0, 2348.0, 2.600583563922555, 21.76
4.0, 2345.0, 2.714305316025275, 22.4
