Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 32.0, 0.2826173491484951, 7.972, 100.0
2.0, 32.0, 0.2936297181149712, 11.073, 125.0
3.0, 30.0, 0.27971746896218974, 8.997, 91.0
4.0, 32.0, 0.2937606272753328, 13.172, 115.0
