Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 22.0, 1.087652406131383, 30.263, 0.0
2.0, 27.0, 1.0669086385023547, 21.564, 0.0
3.0, 27.0, 0.9541968262783485, 15.413, 1.0
4.0, 23.0, 1.0072130944026867, 29.898, 9.0
