Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 9.0, 0.09339446952799335, 4.4, 0.0
2.0, 9.0, 0.09544683415151667, 4.0, 0.0
3.0, 8.0, 0.09240974177373573, 3.0, 1.0
4.0, 9.0, 0.10610429386724718, 3.2, 0.0
