Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 21.0, 0.8242719147965545, 24.24, 0.0
2.0, 19.0, 0.774223405693192, 20.64, 0.0
3.0, 17.0, 0.7486709084478207, 24.8, 0.0
4.0, 21.0, 0.7093908894021297, 23.2, 0.0
