Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 23.0, 0.10379495941742789, 77.688, 347.0
2.0, 25.0, 0.09527713709394448, 72.162, 343.0
3.0, 25.0, 0.1032863530999748, 76.011, 336.0
4.0, 20.0, 0.10781871894141659, 75.202, 341.0
