Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 67.0, 0.0754730062908493, 19.403, 5.0
2.0, 70.0, 0.077116643456975, 25.0, 4.0
3.0, 66.0, 0.07011494309699629, 20.896, 5.0
4.0, 65.0, 0.07165239837195259, 19.118, 6.0
