Fold, No hyperboxes, Training time, Testing error, Optimization time, Optimal param
1, 67.0, 0.02109140416541777, 17.91, 0.9277541467899937, teta = 0.7
2, 70.0, 0.02108704052716348, 26.471, 0.946889186370754, teta = 0.7
3, 130.0, 0.021296495174283336, 28.358, 0.9442719729804594, teta = 0.35
4, 65.0, 0.021261586066430027, 20.588, 0.9501003394425425, teta = 0.7
