Fold, No hyperboxes, Training time, Testing error, Optimization time, Optimal param
1, 1377.0, 3.185408574747271, 1.8, 43.66189365425089, teta = 0.05
2, 1138.0, 6.060500877822051, 2.4, 42.70910919229209, teta = 0.1
3, 1373.0, 3.381945397304662, 1.4, 44.63789267291577, teta = 0.05
4, 1388.0, 3.3036820866327616, 0.4, 45.04705359856598, teta = 0.05
