Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 21.0, 0.036299653962487355, 64.151, 0.0
2.0, 21.0, 0.033422561653424054, 44.444, 0.0
3.0, 22.0, 0.03706862403487321, 49.057, 0.0
4.0, 20.0, 0.03481359263241757, 38.889, 0.0
