Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 46.0, 0.16438117061625235, 58.871, 309.0
2.0, 40.0, 0.15543037839233875, 64.595, 320.0
3.0, 39.0, 0.1565799547097413, 57.412, 303.0
4.0, 42.0, 0.1585198344400851, 60.916, 327.0
