Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 22.0, 0.1353726716915844, 3.2, 0.0
2.0, 22.0, 0.13661921775201336, 3.0, 1.0
3.0, 23.0, 0.14428419117757585, 1.8, 1.0
4.0, 19.0, 0.12457315130450297, 3.0, 1.0
