Fold, No hyperboxes before pruning, No hyperboxes after pruning, Training time, Testing error before pruning, Testing error after pruning
1.0, 21.0, 19.0, 0.1633086851797998, 79.839, 77.151
2.0, 24.0, 12.0, 0.15758068242575973, 74.595, 58.108
3.0, 26.0, 11.0, 0.16155644203536212, 76.011, 67.655
4.0, 22.0, 19.0, 0.17430505412630737, 74.124, 74.663
