Fold, No hyperboxes before pruning, No hyperboxes after pruning, Training time, Testing error before pruning, Testing error after pruning
1.0, 21.0, 19.0, 0.12245096859987825, 62.097, 62.097
2.0, 24.0, 12.0, 0.12301096867304295, 59.73, 58.108
3.0, 26.0, 20.0, 0.12773824378382415, 55.526, 56.065
4.0, 22.0, 19.0, 0.1328815189190209, 57.951, 56.873
