Fold, No hyperboxes, Training time, Testing error
1.0, 86.0, 0.9452678522502538, 6.871
2.0, 85.0, 1.0673920326662483, 7.018
3.0, 77.0, 1.6563261364062782, 10.446
4.0, 79.0, 1.5407682621880667, 8.48
