Fold, No hyperboxes, Training time, Testing error
1.0, 742.0, 18.360232901919517, 20.48
2.0, 745.0, 19.0130530972383, 19.12
3.0, 751.0, 18.156858257876593, 20.8
4.0, 749.0, 18.688549182319548, 19.92
