Fold, No hyperboxes, Training time, Testing error
1.0, 100.0, 0.40138928552914876, 79.032
2.0, 106.0, 0.43162251230387483, 77.838
3.0, 98.0, 0.4138809279393172, 73.046
4.0, 101.0, 0.42493838784866966, 73.585
