Fold, No hyperboxes, Training time, Testing error
1.0, 252.0, 7.264950431490433, 13.3
2.0, 249.0, 7.425906145886984, 14.17
3.0, 252.0, 7.429537662799703, 14.046
4.0, 248.0, 7.631850488163764, 12.624
