Fold, No hyperboxes, Training time, Testing error
1.0, 164.0, 0.09672974387649447, 32.836
2.0, 168.0, 0.09833750223333482, 27.941
3.0, 168.0, 0.09857750234368723, 34.328
4.0, 163.0, 0.09710210769844707, 27.941
