Fold, No hyperboxes, Training time, Testing error
1.0, 34.0, 0.051856509991921484, 27.632
2.0, 32.0, 0.04679905298689846, 42.857
3.0, 34.0, 0.04296292991784867, 40.789
4.0, 33.0, 0.04731153808825184, 41.558
