Fold, No hyperboxes before pruning, No hyperboxes after pruning, Training time, Testing error before pruning, Testing error after pruning
1.0, 23.0, 22.0, 0.17265802319161594, 63.441, 63.441
2.0, 25.0, 11.0, 0.13545461115427315, 57.838, 60.541
3.0, 26.0, 22.0, 0.1255195759003982, 55.795, 56.604
4.0, 22.0, 19.0, 0.12395545409526676, 56.334, 56.604
