Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 58.0, 0.23130677881999873, 56.183, 289.0
2.0, 66.0, 0.23499550788255874, 57.027, 276.0
3.0, 59.0, 0.21930774269276299, 59.569, 264.0
4.0, 56.0, 0.2515065461775521, 54.987, 291.0
