Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 97.0, 0.8897298859374132, 5.199, 29.0
2.0, 98.0, 0.9256159639335237, 4.671, 29.0
3.0, 92.0, 0.8174137296591653, 5.882, 18.0
4.0, 101.0, 0.9125774121639552, 5.719, 24.0
