Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 52.0, 0.6469704954943154, 8.187, 11.0
2.0, 54.0, 0.9939636334311217, 24.854, 0.0
3.0, 53.0, 1.0627743334625848, 14.463, 15.0
4.0, 53.0, 1.6475566776061896, 41.228, 26.0
