Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 114.0, 3.350520412364858, 15.662, 2.0
2.0, 118.0, 3.3241892480873503, 15.351, 3.0
3.0, 118.0, 3.3514983522327384, 15.662, 1.0
4.0, 117.0, 3.4048195902141742, 14.303, 1.0
