Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 21.0, 0.04376002121716738, 34.211, 0.0
2.0, 21.0, 0.033666925417492166, 38.961, 1.0
3.0, 20.0, 0.03141334856627509, 32.895, 2.0
4.0, 23.0, 0.028431044091121294, 33.766, 0.0
