Fold, No hyperboxes before pruning, No hyperboxes after pruning, Training time, Testing error before pruning, Testing error after pruning
1.0, 57.0, 23.0, 0.01643588673323393, 41.379, 34.483
2.0, 58.0, 24.0, 0.015058916411362588, 27.586, 44.828
3.0, 57.0, 21.0, 0.015294552780687809, 34.483, 44.828
4.0, 58.0, 24.0, 0.015198067994788289, 37.931, 41.379
