Fold, No hyperboxes, Training time, Testing error
1.0, 348.0, 2.522989344477537, 12.057
2.0, 346.0, 2.398156314258813, 12.119
3.0, 355.0, 2.66451814037282, 11.933
4.0, 358.0, 2.724815866575227, 12.438
