Fold, No hyperboxes, Training time, Testing error
1.0, 55.0, 0.14514819158648606, 10.745
2.0, 58.0, 0.1472567986638751, 15.571
3.0, 49.0, 0.13354430717299692, 12.111
4.0, 59.0, 0.13981388598040212, 14.038
