Fold, No hyperboxes, Training time, Testing error
1.0, 46.0, 0.1055093844915973, 3.6
2.0, 49.0, 0.104817505372921, 3.6
3.0, 64.0, 0.11509920730895828, 5.0
4.0, 61.0, 0.1145493888616329, 5.4
