Fold, No hyperboxes, Training time, Testing error
1.0, 123.0, 0.02035637351218611, 28.358
2.0, 125.0, 0.019823524766252376, 29.412
3.0, 123.0, 0.019540373104973696, 32.836
4.0, 126.0, 0.020409706863574684, 25.0
