Fold, No hyperboxes, Training time, Testing error
1.0, 46.0, 0.025557830565958284, 43.421
2.0, 46.0, 0.027804134690086357, 51.948
3.0, 47.0, 0.02523249707883224, 43.421
4.0, 45.0, 0.024415042134933174, 40.26
