Fold, No hyperboxes, Training time, Testing error
1.0, 110.0, 0.3088079073058907, 5.848
2.0, 117.0, 0.3127487577003194, 4.971
3.0, 119.0, 0.3332151918730233, 6.574
4.0, 111.0, 0.29207771737128496, 6.506
