Fold, No hyperboxes, Training time, Testing error
1.0, 30.0, 0.008868852775776759, 37.931
2.0, 38.0, 0.009455519742914476, 20.69
3.0, 34.0, 0.008781095166341402, 24.138
4.0, 31.0, 0.009719277441035956, 24.138
