Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 31.0, 0.014040249225217849, 41.509, 13.0
2.0, 31.0, 0.013181097310734913, 33.333, 18.0
3.0, 30.0, 0.013914188559283502, 43.396, 16.0
4.0, 30.0, 0.012414066615747288, 38.889, 16.0
