Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 123.0, 0.02035637351218611, 20.896, 8.0
2.0, 125.0, 0.019823524766252376, 26.471, 2.0
3.0, 123.0, 0.019540373104973696, 28.358, 4.0
4.0, 126.0, 0.020409706863574684, 17.647, 6.0
