Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 30.0, 0.008868852775776759, 37.931, 0.0
2.0, 38.0, 0.009455519742914476, 20.69, 0.0
3.0, 34.0, 0.008781095166341402, 24.138, 0.0
4.0, 31.0, 0.009719277441035956, 24.138, 0.0
