Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 643.0, 4.799787054449553, 19.04, 0.0
2.0, 662.0, 5.086888769394136, 19.84, 3.0
3.0, 649.0, 4.686852696657297, 18.72, 1.0
4.0, 649.0, 5.231839142710669, 17.04, 1.0
