Fold, No hyperboxes, Training time, Testing error, No samples in boundary
1.0, 349.0, 2.0603767565480666, 10.814, 13.0
2.0, 331.0, 1.7887853521388024, 10.566, 8.0
3.0, 361.0, 2.098784047891968, 11.498, 7.0
4.0, 353.0, 2.2021824010589626, 10.759, 3.0
