Fold, No hyperboxes, Training time, Testing error
1.0, 21.0, 0.010630793025484309, 48.276
2.0, 27.0, 0.013523885354516096, 27.586
3.0, 27.0, 0.012338430227828212, 27.586
4.0, 23.0, 0.011463278293376788, 20.69
