Fold, No hyperboxes, Training time, Testing error
1.0, 554.0, 9.13131497275026, 24.24
2.0, 597.0, 11.04325383916148, 21.68
3.0, 554.0, 9.5406140802952, 19.84
4.0, 491.0, 7.996270543648279, 17.68
