Fold, No hyperboxes, Training time, Testing error
1.0, 74.0, 0.08401652559405193, 57.219
2.0, 69.0, 0.0773081586958142, 52.406
3.0, 70.0, 0.07358791446313262, 58.824
4.0, 55.0, 0.05527081467153039, 59.893
