Fold, No hyperboxes, Training time, Testing error
1.0, 67.0, 0.020908131351461634, 25.373
2.0, 70.0, 0.021312495184247382, 29.412
3.0, 66.0, 0.021468616469064727, 26.866
4.0, 65.0, 0.019526312506059185, 26.471
